EngagementID,ContentID,ContentType,Likes,Views,Clicks,CampaignID,ProductID,EngagementDate
2849,1,BLOG,279,4045,920,18,8,19.11.23
2850,45,VIDEO,0,345,7,10,6,03.08.25
2851,9,SOCIALMEDIA,0,259,3,5,11,26.11.25
2852,38,VIDEO,1,1699,35,4,11,23.06.25
2853,43,SOCIALMEDIA,18,3041,360,18,16,25.09.24
2854,13,NEWSLETTER,0,569,27,11,1,01.11.25
2855,24,SOCIALMEDIA,299,6273,1825,17,3,30.05.23
2856,23,BLOG,61,1851,319,2,12,04.08.24
2857,38,VIDEO,6,1391,127,15,19,30.04.25
2858,33,VIDEO,152,3565,677,2,9,09.07.24
2859,30,SOCIALMEDIA,3,2370,128,2,16,14.04.25
2860,10,NEWSLETTER,272,3260,1030,1,9,17.01.24
2861,13,SOCIALMEDIA,158,3896,798,8,15,26.09.24
2862,1,BLOG,519,6244,1844,2,5,27.11.23
2863,44,VIDEO,106,1274,346,14,19,17.11.23
2864,7,VIDEO,30,863,161,12,14,31.08.23
2865,33,BLOG,0,593,18,13,10,25.09.25
2866,20,BLOG,190,5510,1357,9,13,08.02.24
2867,23,BLOG,26,1686,219,17,16,07.09.24
2868,29,VIDEO,372,2156,867,14,11,16.04.23
2869,12,SOCIALMEDIA,2,1009,54,16,7,29.04.25
2870,8,BLOG,1,775,39,13,10,25.08.25
2871,4,VIDEO,129,2431,485,17,13,23.05.23
2872,14,NEWSLETTER,15,1009,77,10,3,02.08.24
2873,45,NEWSLETTER,44,2538,390,12,18,26.01.25
2874,29,VIDEO,101,5823,858,20,5,09.10.23
2875,26,VIDEO,8,1717,92,18,20,30.05.25
2876,36,SOCIALMEDIA,0,815,19,20,7,25.06.25
2877,43,VIDEO,419,6960,1667,9,3,22.09.23
2878,19,BLOG,32,1457,232,6,16,25.08.23
2879,42,NEWSLETTER,376,5921,1586,3,5,08.08.23
2880,17,NEWSLETTER,2,1189,34,18,15,02.07.25
2881,5,VIDEO,8,625,118,6,7,10.07.24
2882,8,SOCIALMEDIA,126,5305,495,1,12,22.04.24
2883,31,VIDEO,393,5326,2157,20,8,10.06.23
2884,33,SOCIALMEDIA,2,1426,38,9,10,26.06.25
2885,27,VIDEO,0,412,5,8,19,13.08.25
2886,33,NEWSLETTER,78,4881,553,5,16,29.06.23
2887,47,NEWSLETTER,160,2807,694,9,1,09.02.24
2888,17,VIDEO,333,5458,2431,1,17,26.02.23
2889,33,SOCIALMEDIA,0,548,9,9,2,24.09.25
2890,13,BLOG,13,1381,83,2,16,12.08.24
2891,19,NEWSLETTER,68,5133,857,2,2,17.12.23
2892,27,NEWSLETTER,12,2584,134,17,8,17.01.25
2893,19,BLOG,1293,7643,3344,8,3,07.01.23
2894,30,SOCIALMEDIA,1178,9692,2499,13,5,30.01.23
2895,31,VIDEO,130,5667,1217,9,3,12.10.23
2896,30,NEWSLETTER,41,2248,329,5,19,05.09.24
2897,23,VIDEO,10,580,46,8,19,03.12.23
2898,33,BLOG,0,791,9,17,9,11.10.25
2899,8,SOCIALMEDIA,167,5316,1296,2,5,22.11.23
2900,9,SOCIALMEDIA,2,1622,91,18,17,12.05.25
2901,26,SOCIALMEDIA,110,4704,1076,12,13,11.02.23
2902,21,BLOG,94,2988,688,15,7,03.07.24
2903,46,SOCIALMEDIA,22,2124,268,3,10,31.07.23
2904,32,SOCIALMEDIA,348,3532,1204,12,8,14.08.23
2905,5,SOCIALMEDIA,14,2123,204,10,3,07.04.25
2906,45,VIDEO,47,1422,268,3,4,03.11.23
2907,27,VIDEO,0,973,28,8,13,27.06.25
2908,6,SOCIALMEDIA,2,1243,75,8,19,19.06.25
2909,36,NEWSLETTER,1,949,35,8,16,05.05.25
2910,37,NEWSLETTER,14,1257,172,9,1,04.01.25
2911,36,VIDEO,2,1169,97,18,6,25.06.25
2912,14,VIDEO,182,3181,549,8,15,12.11.23
2913,32,NEWSLETTER,6,260,55,2,19,15.08.24
2914,48,BLOG,1,963,54,1,14,03.07.25
2915,4,VIDEO,2,1121,70,10,11,27.03.25
2916,33,VIDEO,42,2798,220,14,3,19.11.23
2917,32,VIDEO,0,198,2,20,11,18.11.25
2918,12,SOCIALMEDIA,0,163,3,8,20,03.05.25
2919,45,BLOG,796,5305,1982,9,10,28.01.23
2920,44,SOCIALMEDIA,903,6110,2113,2,14,25.02.23
2921,3,SOCIALMEDIA,0,488,15,10,2,24.11.25
2922,46,NEWSLETTER,216,5735,749,18,16,25.02.24
2923,49,NEWSLETTER,89,4169,1162,10,15,23.01.24
2924,26,VIDEO,2,153,21,13,14,30.12.24
2925,37,NEWSLETTER,76,2527,277,20,8,30.03.24
2926,4,NEWSLETTER,210,3072,689,3,20,06.03.23
2927,33,SOCIALMEDIA,37,1772,292,13,5,11.12.24
2928,33,BLOG,5,1863,95,3,20,16.03.25
2929,23,SOCIALMEDIA,0,151,10,6,18,05.09.24
2930,17,NEWSLETTER,50,5213,486,19,6,02.02.24
2931,40,VIDEO,90,3188,583,9,9,28.02.24
2932,28,BLOG,64,948,243,8,3,30.03.23
2933,41,SOCIALMEDIA,2,698,45,4,10,25.07.25
2934,45,NEWSLETTER,1,817,36,3,19,21.09.25
2935,15,NEWSLETTER,43,2227,240,20,11,18.12.23
2936,35,VIDEO,0,694,15,4,8,10.11.25
2937,35,NEWSLETTER,0,202,8,19,10,01.02.25
2938,38,BLOG,4,2024,79,16,16,11.03.25
2939,18,VIDEO,35,3117,512,10,16,12.02.24
2940,7,VIDEO,0,120,6,14,12,05.07.25
2941,20,SOCIALMEDIA,14,3643,200,16,4,05.09.24
2942,1,NEWSLETTER,162,3936,801,8,7,02.04.24
2943,17,NEWSLETTER,2,428,29,17,12,09.06.24
2944,30,VIDEO,1054,5853,2672,8,10,09.01.23
2945,33,SOCIALMEDIA,113,2208,500,11,6,28.07.24
2946,17,BLOG,5,1522,101,20,16,13.07.25
2947,20,NEWSLETTER,498,4327,1550,6,16,01.10.23
2948,17,VIDEO,110,1495,390,14,2,24.03.24
2949,1,SOCIALMEDIA,7,381,36,14,3,18.03.24
2950,21,VIDEO,0,75,2,20,6,19.11.25
2951,2,SOCIALMEDIA,33,3267,179,15,11,27.08.24
2952,49,VIDEO,30,548,99,16,8,05.07.23
2953,23,NEWSLETTER,0,383,13,13,19,02.09.25
2954,47,BLOG,55,1996,284,13,12,10.09.24
2955,27,NEWSLETTER,128,2781,434,18,1,18.08.23
2956,17,VIDEO,446,4958,1593,11,20,16.07.23
2957,10,NEWSLETTER,0,266,7,11,11,30.11.25
2958,22,SOCIALMEDIA,14,1890,258,15,18,18.05.24
2959,15,NEWSLETTER,50,4736,447,11,2,08.05.24
2960,34,SOCIALMEDIA,94,2501,249,7,19,07.08.23
2961,20,SOCIALMEDIA,3,477,38,14,5,25.03.25
2962,13,BLOG,0,957,14,5,6,19.12.25
2963,37,SOCIALMEDIA,134,3614,662,18,12,07.06.24
2964,43,BLOG,28,1951,189,7,13,23.08.24
2965,37,BLOG,27,2735,261,10,6,25.02.25
2966,19,BLOG,566,4537,1711,14,11,22.05.23
2967,43,NEWSLETTER,0,323,12,2,11,18.11.25
2968,19,SOCIALMEDIA,32,1833,257,19,9,21.11.24
2969,13,SOCIALMEDIA,10,1234,152,20,9,11.03.25
2970,43,BLOG,95,5129,390,20,4,13.05.24
2971,46,VIDEO,256,7418,810,5,4,21.06.23
2972,4,VIDEO,137,1250,450,16,15,28.10.23
2973,30,NEWSLETTER,43,3085,548,3,15,03.12.24
2974,1,VIDEO,52,2604,440,1,11,11.08.24
2975,28,SOCIALMEDIA,866,8887,3993,3,20,13.03.23
2976,30,VIDEO,27,1657,173,9,8,30.08.24
2977,33,VIDEO,45,3494,294,4,1,20.11.24
2978,4,BLOG,0,147,13,16,10,24.03.24
2979,49,BLOG,204,3874,1018,17,10,08.01.23
2980,21,NEWSLETTER,128,4952,1324,15,1,08.12.23
2981,8,VIDEO,105,5240,751,8,16,08.01.24
2982,33,VIDEO,51,1667,352,13,13,05.01.24
2983,28,VIDEO,1,846,28,2,12,10.12.25
2984,8,BLOG,3,983,50,10,9,02.07.25
2985,25,NEWSLETTER,141,3774,776,19,20,05.09.24
2986,23,VIDEO,285,4019,1014,15,15,30.11.23
2987,7,BLOG,464,7729,1353,15,1,04.06.23
2988,13,NEWSLETTER,14,584,100,12,9,17.07.24
2989,26,BLOG,76,4255,313,7,15,24.06.24
2990,17,SOCIALMEDIA,5,138,28,4,14,02.07.23
2991,28,NEWSLETTER,66,696,241,14,6,05.05.23
2992,30,BLOG,154,5020,1050,12,4,31.03.24
2993,12,NEWSLETTER,50,2044,338,4,12,17.09.24
2994,19,BLOG,4,1065,41,1,9,15.01.25
2995,24,NEWSLETTER,494,4880,1114,8,3,01.04.23
2996,16,BLOG,1,824,38,17,15,06.10.25
2997,27,VIDEO,6,203,36,14,9,04.06.24
2998,17,VIDEO,0,1003,18,11,6,20.08.25
2999,19,VIDEO,26,3478,325,19,7,06.06.24
3000,11,BLOG,1098,7755,2890,4,3,03.02.23
3001,4,NEWSLETTER,18,1685,142,1,16,15.01.25
3002,4,VIDEO,150,4279,1718,19,14,25.06.23
3003,49,SOCIALMEDIA,4,1593,61,7,9,04.07.25
3004,11,NEWSLETTER,2,632,24,17,5,17.01.25
3005,9,BLOG,89,1840,331,3,6,22.02.24
3006,48,SOCIALMEDIA,112,6367,644,20,10,30.07.23
3007,17,VIDEO,1,744,30,14,10,05.07.25
3008,28,VIDEO,0,266,6,17,14,22.09.25
3009,44,VIDEO,155,2352,806,15,20,18.01.23
3010,29,VIDEO,0,116,2,13,20,03.10.25
3011,8,VIDEO,22,1528,209,12,10,13.11.24
3012,33,BLOG,437,4937,1729,9,6,26.10.23
3013,2,NEWSLETTER,3,1879,73,14,17,10.11.24
3014,32,SOCIALMEDIA,0,542,19,7,1,20.11.25
3015,29,VIDEO,10,1730,94,16,13,29.12.24
3016,9,NEWSLETTER,60,2155,261,19,16,20.05.24
3017,15,BLOG,266,7617,911,12,9,17.08.23
3018,20,NEWSLETTER,0,792,14,11,10,23.08.25
3019,44,SOCIALMEDIA,586,4665,2159,20,3,12.03.23
3020,6,SOCIALMEDIA,48,2585,238,17,17,07.08.24
3021,3,NEWSLETTER,84,2608,488,4,3,26.10.24
3022,21,SOCIALMEDIA,335,6773,1287,14,3,16.05.23
3023,12,VIDEO,21,1404,165,8,5,10.12.24
3024,25,SOCIALMEDIA,173,2948,625,20,18,02.11.23
3025,26,VIDEO,121,4074,860,10,7,30.06.24
3026,47,SOCIALMEDIA,50,3152,307,11,10,16.02.23
3027,4,NEWSLETTER,0,545,7,1,20,21.09.25
3028,45,SOCIALMEDIA,0,748,40,16,19,12.06.25
3029,43,VIDEO,39,2731,215,3,18,16.06.24
3030,16,SOCIALMEDIA,36,927,169,16,3,06.07.24
3031,33,BLOG,0,855,13,18,19,13.10.25
3032,34,SOCIALMEDIA,2,664,23,2,1,28.04.25
3033,49,NEWSLETTER,3,433,39,10,20,23.05.25
3034,28,VIDEO,28,1927,216,12,17,01.10.24
3035,47,SOCIALMEDIA,38,3224,325,1,10,20.11.24
3036,7,NEWSLETTER,211,2917,1349,18,7,05.01.23
3037,38,SOCIALMEDIA,5,1645,93,19,4,30.05.25
3038,15,BLOG,149,2459,504,9,1,11.11.23
3039,29,VIDEO,0,199,9,3,19,26.04.25
3040,9,VIDEO,12,2718,100,17,5,19.02.25
3041,10,NEWSLETTER,0,377,5,17,15,21.10.25
3042,33,NEWSLETTER,176,4761,652,8,18,04.01.24
3043,26,NEWSLETTER,93,4425,642,7,5,10.08.23
3044,8,SOCIALMEDIA,16,2648,284,17,18,06.02.25
3045,32,SOCIALMEDIA,42,1742,266,11,1,30.09.24
3046,15,VIDEO,753,7442,2679,6,11,18.07.23
3047,20,VIDEO,11,2433,119,12,16,20.01.25
3048,32,SOCIALMEDIA,2,894,50,12,16,20.08.25
3049,11,BLOG,125,2639,1129,8,4,25.01.23
3050,37,VIDEO,1,970,39,16,15,27.10.25
3051,7,VIDEO,10,790,193,9,20,18.05.24
3052,8,NEWSLETTER,70,3736,708,11,12,04.10.24
3053,13,SOCIALMEDIA,257,5403,937,14,13,12.09.23
3054,49,BLOG,216,5345,962,11,18,05.03.24
3055,23,SOCIALMEDIA,305,4430,1610,13,13,07.10.23
3056,37,BLOG,0,191,2,4,17,28.12.25
3057,19,SOCIALMEDIA,106,645,241,16,1,30.04.23
3058,32,BLOG,91,4037,436,19,12,11.05.24
3059,2,SOCIALMEDIA,8,2877,251,15,20,19.01.25
3060,40,BLOG,15,996,169,6,4,11.06.24
3061,4,VIDEO,145,5557,1827,10,4,19.11.23
3062,9,BLOG,7,1893,113,20,16,21.06.24
3063,32,VIDEO,7,2522,188,5,17,06.11.24
3064,45,SOCIALMEDIA,15,1169,182,17,2,04.12.23
3065,36,BLOG,0,1218,22,12,9,16.06.25
3066,35,SOCIALMEDIA,23,723,69,1,15,13.11.23
3067,29,BLOG,126,7475,1172,7,14,09.01.23
3068,14,VIDEO,114,3239,466,19,7,26.03.23
3069,30,VIDEO,2,222,21,20,20,20.04.25
3070,9,NEWSLETTER,192,5140,991,13,16,10.03.24
3071,48,SOCIALMEDIA,41,4155,824,17,3,27.08.24
3072,39,SOCIALMEDIA,24,610,134,16,18,23.02.24
3073,15,SOCIALMEDIA,225,7194,659,13,12,07.10.23
3074,6,SOCIALMEDIA,0,131,2,9,7,08.09.25
3075,43,VIDEO,8,1267,110,3,7,14.06.25
3076,10,SOCIALMEDIA,107,2043,484,20,9,18.01.24
3077,20,VIDEO,2,430,27,17,9,03.05.25
3078,6,NEWSLETTER,10,2467,149,14,17,10.03.25
3079,33,SOCIALMEDIA,0,13,0,4,7,09.08.25
3080,1,BLOG,57,1131,272,18,2,25.06.23
3081,45,VIDEO,105,2152,528,8,7,17.05.24
3082,43,SOCIALMEDIA,169,5996,1978,13,10,25.10.23
3083,28,BLOG,1,932,46,9,5,21.11.25
3084,24,NEWSLETTER,0,455,5,9,4,10.09.25
3085,21,SOCIALMEDIA,4,1705,77,12,15,12.06.25
3086,27,VIDEO,7,1180,57,7,18,30.01.25
3087,35,SOCIALMEDIA,161,3283,1086,20,13,03.12.23
3088,34,BLOG,528,4290,1924,11,18,22.03.23
3089,7,VIDEO,11,676,73,14,6,05.11.24
3090,28,NEWSLETTER,3,781,49,20,5,24.04.25
3091,30,NEWSLETTER,92,4410,525,1,17,29.04.24
3092,20,BLOG,36,1187,320,5,2,30.04.24
3093,26,NEWSLETTER,191,3994,1246,13,6,29.12.23
3094,11,VIDEO,106,2350,585,9,7,22.06.24
3095,45,NEWSLETTER,58,2207,364,1,4,18.11.24
3096,12,VIDEO,613,6654,2055,3,3,18.10.23
3097,29,NEWSLETTER,0,576,12,19,10,16.12.25
3098,1,NEWSLETTER,442,8245,3104,16,17,01.05.23
3099,4,SOCIALMEDIA,472,6810,1931,4,12,29.10.23
3100,31,NEWSLETTER,184,6584,516,11,18,07.10.23
3101,33,VIDEO,374,7209,1053,16,16,16.04.23
3102,1,SOCIALMEDIA,293,4442,1178,13,18,04.02.24
3103,3,NEWSLETTER,2,832,60,20,4,16.03.25
3104,15,SOCIALMEDIA,440,6701,2524,16,5,21.05.23
3105,21,NEWSLETTER,489,8414,1574,18,19,13.04.23
3106,47,BLOG,24,3928,321,18,14,29.08.24
3107,49,NEWSLETTER,0,243,10,13,11,30.11.25
3108,41,SOCIALMEDIA,0,269,16,16,17,27.06.25
3109,49,BLOG,5,1937,117,3,1,23.05.25
3110,42,BLOG,61,1678,220,2,11,12.01.24
3111,21,NEWSLETTER,0,330,18,1,8,29.07.25
3112,22,BLOG,159,3432,831,7,15,30.01.23
3113,44,NEWSLETTER,14,2546,264,8,12,17.02.25
3114,2,VIDEO,4,604,45,18,6,03.04.25
3115,8,SOCIALMEDIA,0,225,6,14,13,07.06.25
3116,48,BLOG,2,833,45,7,6,12.08.25
3117,11,SOCIALMEDIA,813,6993,2606,12,17,04.02.23
3118,34,NEWSLETTER,286,4007,788,15,10,24.09.23
3119,48,NEWSLETTER,984,7563,2998,7,16,07.08.23
3120,7,VIDEO,0,868,17,3,6,05.09.25
3121,10,VIDEO,449,3592,1027,9,13,25.02.23
3122,10,SOCIALMEDIA,8,561,63,12,14,11.09.24
3123,24,VIDEO,110,1673,409,8,18,11.05.23
3124,32,VIDEO,68,1484,331,16,18,19.06.24
3125,26,NEWSLETTER,77,3351,456,13,13,03.11.24
3126,23,BLOG,112,5555,1055,12,13,25.09.23
3127,6,SOCIALMEDIA,0,448,6,12,12,18.11.25
3128,4,NEWSLETTER,195,2639,551,17,4,27.03.23
3129,37,BLOG,33,1090,166,5,17,31.03.23
3130,38,NEWSLETTER,465,2133,992,18,6,15.01.23
3131,14,BLOG,0,315,11,9,16,22.12.25
3132,39,BLOG,1,400,25,4,9,06.11.24
3133,21,NEWSLETTER,23,1151,214,2,16,29.10.24
3134,2,NEWSLETTER,9,1543,161,9,9,11.04.25
3135,47,BLOG,347,3374,1056,20,1,03.08.23
3136,40,NEWSLETTER,143,1870,761,3,3,13.05.23
3137,44,VIDEO,17,2279,412,18,12,13.09.24
3138,29,NEWSLETTER,3,1404,89,19,17,11.04.25
3139,50,SOCIALMEDIA,0,368,18,16,13,13.05.25
3140,27,VIDEO,78,1160,249,4,4,02.12.23
3141,39,NEWSLETTER,157,2655,676,17,20,22.04.24
3142,8,BLOG,12,1554,90,20,20,02.01.25
3143,14,VIDEO,5,174,64,14,14,07.07.23
3144,14,BLOG,302,4774,1083,17,6,19.10.23
3145,15,BLOG,20,1070,128,16,1,25.11.24
3146,19,BLOG,122,2558,823,14,4,19.01.24
3147,49,VIDEO,300,6837,2251,6,6,23.06.23
3148,33,SOCIALMEDIA,116,4462,410,3,18,16.11.23
3149,18,NEWSLETTER,67,1110,164,15,20,07.01.23
3150,30,BLOG,33,1160,136,4,2,09.12.23
3151,24,SOCIALMEDIA,134,5139,450,2,1,09.09.23
3152,48,SOCIALMEDIA,13,449,67,20,20,02.10.24
3153,21,VIDEO,204,3224,924,14,19,10.01.23
3154,26,VIDEO,17,1556,134,1,9,12.02.25
3155,2,SOCIALMEDIA,689,6466,2501,18,1,10.07.23
3156,50,NEWSLETTER,476,6588,1755,1,16,25.12.23
3157,27,BLOG,139,4762,478,12,7,01.02.24
3158,25,SOCIALMEDIA,0,164,1,8,5,19.12.25
3159,20,NEWSLETTER,1,844,16,7,16,22.07.25
3160,13,BLOG,143,3971,949,18,2,21.08.23
3161,10,SOCIALMEDIA,37,3923,339,3,7,21.10.24
3162,18,BLOG,4,168,24,8,9,08.02.23
3163,3,BLOG,6,1474,65,10,5,15.02.25
3164,40,BLOG,4,1770,79,6,15,06.05.25
3165,34,SOCIALMEDIA,144,5959,478,8,11,25.12.23
3166,47,BLOG,19,1380,258,11,15,31.10.23
3167,47,BLOG,88,2711,674,17,7,28.04.24
3168,23,VIDEO,1,941,42,20,20,19.08.25
3169,50,SOCIALMEDIA,0,375,8,2,5,12.10.25
3170,43,BLOG,0,302,17,15,10,20.05.25
3171,16,BLOG,0,226,10,3,18,05.09.25
3172,33,BLOG,290,6407,1448,16,20,20.08.23
3173,11,NEWSLETTER,0,111,1,11,11,20.09.25
3174,41,NEWSLETTER,37,2939,369,14,18,29.01.25
3175,42,VIDEO,66,4311,807,9,12,03.06.24
3176,48,VIDEO,21,2271,190,9,10,02.07.24
3177,37,BLOG,0,898,37,13,1,10.12.25
3178,49,VIDEO,2,1294,63,3,12,06.07.25
3179,31,BLOG,28,4501,346,8,15,01.07.24
3180,9,VIDEO,0,624,26,9,9,26.08.25
3181,36,SOCIALMEDIA,22,2332,106,9,7,30.08.24
3182,12,SOCIALMEDIA,30,2595,307,15,14,15.06.24
3183,22,NEWSLETTER,1,779,26,6,16,13.07.25
3184,10,VIDEO,84,3278,796,5,9,09.06.24
3185,5,VIDEO,5,449,43,15,11,16.02.25
3186,9,VIDEO,23,2652,334,10,15,13.04.24
3187,46,VIDEO,28,2212,234,14,1,19.03.24
3188,8,BLOG,1,234,18,1,8,03.06.25
3189,28,NEWSLETTER,2,1694,76,4,17,01.05.25
3190,3,NEWSLETTER,5,471,54,9,19,22.06.23
3191,27,BLOG,517,4667,1554,19,19,18.06.23
3192,20,SOCIALMEDIA,24,2137,365,14,12,09.11.24
3193,49,VIDEO,13,1965,119,4,3,23.03.25
3194,13,NEWSLETTER,73,2105,507,15,20,24.09.23
3195,28,SOCIALMEDIA,5,1126,111,10,15,05.01.25
3196,5,NEWSLETTER,1,979,22,15,18,30.12.25
3197,2,NEWSLETTER,17,1082,156,8,5,16.01.25
3198,14,BLOG,0,56,0,14,2,18.11.25
3199,26,BLOG,244,2815,917,19,18,10.05.23
3200,19,VIDEO,16,1318,169,10,18,10.11.24
3201,11,VIDEO,241,6135,1971,9,13,05.09.23
3202,33,VIDEO,114,2930,395,6,12,06.04.23
3203,47,VIDEO,0,453,4,19,11,02.11.25
3204,29,VIDEO,0,137,3,11,13,19.11.25
3205,34,SOCIALMEDIA,119,1165,453,7,7,04.03.23
3206,43,VIDEO,5,651,69,5,17,09.05.25
3207,47,VIDEO,648,8791,3105,19,15,01.01.23
3208,8,VIDEO,207,3967,1411,10,11,27.08.23
3209,12,VIDEO,0,782,17,13,19,16.12.25
3210,32,VIDEO,348,4504,1505,18,4,11.05.23
3211,2,SOCIALMEDIA,0,410,4,7,10,16.09.25
3212,27,BLOG,20,831,239,3,6,10.03.24
3213,27,SOCIALMEDIA,12,1179,182,20,3,22.01.24
3214,49,SOCIALMEDIA,105,1169,323,17,4,19.04.23
3215,19,VIDEO,3,1198,80,3,7,28.07.25
3216,21,VIDEO,56,2754,220,15,2,18.02.24
3217,1,VIDEO,659,5887,2106,12,14,26.10.23
3218,46,BLOG,4,403,52,3,19,19.02.25
3219,12,VIDEO,252,4476,1178,11,20,13.04.24
3220,40,VIDEO,89,1139,248,14,17,02.04.23
3221,17,SOCIALMEDIA,2,1275,74,15,6,10.08.25
3222,45,BLOG,16,1179,107,14,8,18.08.24
3223,48,VIDEO,1,1172,25,19,19,12.08.25
3224,41,NEWSLETTER,1420,8257,3628,8,13,17.04.23
3225,30,BLOG,0,900,41,1,10,27.12.25
3226,22,VIDEO,49,1468,221,6,9,28.05.24
3227,36,SOCIALMEDIA,65,1810,312,20,8,27.03.24
3228,31,VIDEO,163,2797,577,20,3,12.09.23
3229,42,SOCIALMEDIA,83,3920,576,12,16,04.10.24
3230,37,BLOG,4,513,48,4,4,18.04.25
3231,2,SOCIALMEDIA,49,3240,218,11,6,11.07.24
3232,45,VIDEO,1,478,39,18,16,16.03.25
3233,12,BLOG,0,59,3,14,19,05.01.25
3234,5,SOCIALMEDIA,1,714,36,12,20,06.09.25
3235,48,NEWSLETTER,253,4357,1555,12,20,18.04.23
3236,13,SOCIALMEDIA,27,1205,107,14,13,04.07.23
3237,10,VIDEO,6,724,107,15,15,11.01.25
3238,5,BLOG,259,8144,778,2,6,03.05.23
3239,35,BLOG,783,5633,1995,15,5,09.08.23
3240,44,VIDEO,82,4079,624,10,19,26.07.24
3241,18,BLOG,9,527,97,4,13,15.07.24
3242,6,VIDEO,4,1281,62,2,12,24.07.25
3243,22,VIDEO,445,7097,1633,14,13,06.04.23
3244,27,NEWSLETTER,25,2171,201,4,6,01.10.24
3245,4,NEWSLETTER,26,1821,425,14,19,18.03.24
3246,32,SOCIALMEDIA,0,257,8,18,11,23.08.25
3247,17,NEWSLETTER,28,2467,336,8,13,28.10.24
3248,37,BLOG,0,403,9,16,10,08.05.25
3249,22,NEWSLETTER,0,34,2,2,12,16.05.25
3250,35,BLOG,18,258,76,1,7,29.11.23
3251,11,BLOG,1,583,29,17,19,09.05.25
3252,34,BLOG,9,1624,150,1,18,24.05.25
3253,46,BLOG,0,822,33,13,18,23.10.25
3254,1,VIDEO,3,1646,55,8,4,20.03.25
3255,10,SOCIALMEDIA,0,385,18,6,1,24.12.25
3256,48,BLOG,13,1924,247,7,1,22.03.25
3257,17,BLOG,31,1224,196,11,16,16.12.24
3258,45,VIDEO,0,921,22,20,15,27.07.25
3259,11,BLOG,994,5965,2662,4,15,02.02.23
3260,38,NEWSLETTER,1,759,28,14,4,24.11.25
3261,14,SOCIALMEDIA,6,849,55,2,16,28.06.24
3262,35,VIDEO,484,5382,1694,5,4,15.11.23
3263,11,NEWSLETTER,0,757,32,10,7,13.08.25
3264,48,VIDEO,1,1182,79,15,8,05.07.25
3265,42,NEWSLETTER,861,6593,1883,2,3,13.01.23
3266,19,NEWSLETTER,258,5264,1398,15,4,23.11.23
3267,2,NEWSLETTER,284,2484,862,15,14,24.11.23
3268,31,VIDEO,0,71,2,13,4,29.10.25
3269,15,BLOG,23,1435,230,14,5,12.12.24
3270,32,NEWSLETTER,1,828,29,6,4,07.12.24
3271,3,NEWSLETTER,118,4580,599,8,6,30.08.23
3272,19,VIDEO,73,2772,668,13,15,25.05.24
3273,49,SOCIALMEDIA,674,6595,2275,14,17,16.05.23
3274,32,NEWSLETTER,78,3002,223,14,4,07.10.23
3275,14,SOCIALMEDIA,17,2499,248,19,4,03.10.24
3276,47,VIDEO,57,4039,339,2,18,13.11.23
3277,18,VIDEO,0,680,23,10,1,30.10.25
3278,26,NEWSLETTER,12,889,148,1,19,12.02.24
3279,28,BLOG,14,1034,93,10,7,02.01.25
3280,24,NEWSLETTER,0,181,5,20,16,17.05.25
3281,8,NEWSLETTER,4,2269,82,6,11,06.03.25
3282,1,VIDEO,0,588,17,1,19,27.12.25
3283,10,BLOG,3,578,69,13,15,18.02.25
3284,15,BLOG,251,5253,1979,1,13,21.04.23
3285,45,BLOG,0,297,8,6,14,04.11.25
3286,30,BLOG,471,5387,1664,12,15,14.03.23
3287,28,VIDEO,517,7368,1817,18,20,28.04.23
3288,7,SOCIALMEDIA,19,1622,189,11,9,02.03.25
3289,44,VIDEO,69,4203,337,8,20,25.08.24
3290,49,SOCIALMEDIA,320,5302,974,16,20,18.11.23
3291,17,VIDEO,509,6209,1280,7,6,03.08.23
3292,49,NEWSLETTER,5,1815,75,4,10,11.04.25
3293,33,VIDEO,0,160,15,3,9,17.03.25
3294,21,VIDEO,349,3712,719,11,7,25.01.23
3295,42,VIDEO,368,6068,1309,20,4,05.02.24
3296,48,SOCIALMEDIA,1,167,8,13,15,12.09.24
3297,12,VIDEO,20,1098,200,16,3,09.06.24
3298,50,NEWSLETTER,5,1491,191,8,5,10.02.25
3299,25,VIDEO,75,2792,481,6,5,18.03.24
3300,21,VIDEO,2,283,15,6,2,29.04.24
3301,45,BLOG,123,4472,815,15,6,25.06.24
3302,25,BLOG,0,987,26,7,1,06.11.25
3303,22,VIDEO,9,102,30,11,20,14.02.23
3304,44,VIDEO,7,756,70,13,9,12.05.25
3305,39,SOCIALMEDIA,355,5579,1323,11,10,23.04.24
3306,8,SOCIALMEDIA,567,7688,2076,8,4,04.01.23
3307,25,VIDEO,12,1143,120,17,20,26.12.24
3308,36,NEWSLETTER,13,709,65,11,8,01.07.23
3309,42,BLOG,472,4011,1494,4,18,25.08.23
3310,41,SOCIALMEDIA,636,8330,1556,15,17,22.06.23
3311,44,VIDEO,1,818,45,12,17,04.08.25
3312,46,VIDEO,161,4724,863,13,7,28.04.24
3313,4,SOCIALMEDIA,0,52,0,19,19,14.07.25
3314,28,NEWSLETTER,465,7217,2404,9,18,24.10.23
3315,31,VIDEO,12,2148,169,2,10,14.11.24
3316,10,BLOG,17,916,237,17,5,23.04.24
3317,21,BLOG,191,5060,576,14,20,05.01.23
3318,4,VIDEO,136,4596,792,9,3,02.07.23
3319,14,NEWSLETTER,48,1503,221,18,9,05.01.23
3320,5,VIDEO,0,619,21,8,13,15.12.25
3321,17,NEWSLETTER,103,3769,471,17,18,07.05.23
